datetime,timestamp,open,high,low,close,volume
2025-01-03T16:25:00.000Z,1735921500000,3594.19,3594.99,3578.78,3581.29,3126.745798
2025-01-03T16:30:00.000Z,1735921800000,3581.28,3588.42,3579.35,3587.0,1513.892108
2025-01-03T16:35:00.000Z,1735922100000,3587.01,3591.57,3582.45,3586.97,1186.447003
2025-01-03T16:40:00.000Z,1735922400000,3587.06,3589.89,3582.46,3587.99,798.731307
2025-01-03T16:45:00.000Z,1735922700000,3587.99,3598.76,3583.33,3594.0,1471.183392
2025-01-03T16:50:00.000Z,1735923000000,3594.35,3596.76,3582.66,3582.88,1400.611322
2025-01-03T16:55:00.000Z,1735923300000,3582.95,3587.23,3580.72,3583.98,414.333654
2025-01-03T17:00:00.000Z,1735923600000,3583.99,3587.56,3581.66,3583.94,358.501656
2025-01-03T17:05:00.000Z,1735923900000,3584.0,3593.32,3583.01,3583.29,360.617327
2025-01-03T17:10:00.000Z,1735924200000,3583.3,3584.39,3578.01,3578.61,297.746745
2025-01-03T17:15:00.000Z,1735924500000,3578.61,3582.79,3575.25,3575.85,600.744645
2025-01-03T17:20:00.000Z,1735924800000,3575.85,3584.8,3573.0,3584.77,365.971437
2025-01-03T17:25:00.000Z,1735925100000,3584.75,3585.0,3576.12,3577.55,472.751101
2025-01-03T17:30:00.000Z,1735925400000,3577.55,3581.0,3576.53,3580.1,215.670823
2025-01-03T17:35:00.000Z,1735925700000,3580.09,3585.09,3577.29,3584.11,286.673121
2025-01-03T17:40:00.000Z,1735926000000,3584.42,3585.58,3581.62,3582.53,323.437508
2025-01-03T17:45:00.000Z,1735926300000,3582.53,3582.53,3577.0,3582.36,269.3593
2025-01-03T17:50:00.000Z,1735926600000,3582.33,3584.4,3575.71,3577.7,431.293244
2025-01-03T17:55:00.000Z,1735926900000,3577.65,3578.0,3574.42,3574.99,255.702117
2025-01-03T18:00:00.000Z,1735927200000,3574.75,3580.68,3574.0,3578.65,995.718314
2025-01-03T18:05:00.000Z,1735927500000,3578.61,3582.0,3577.51,3579.47,995.663359
2025-01-03T18:10:00.000Z,1735927800000,3579.46,3590.59,3578.09,3586.88,592.668291
2025-01-03T18:15:00.000Z,1735928100000,3586.87,3593.0,3585.39,3592.12,236.485451
2025-01-03T18:20:00.000Z,1735928400000,3592.12,3593.0,3588.95,3591.25,207.833853
2025-01-03T18:25:00.000Z,1735928700000,3591.71,3599.64,3591.4,3599.59,376.016697
2025-01-03T18:30:00.000Z,1735929000000,3599.53,3608.96,3597.03,3606.55,1287.604558
2025-01-03T18:35:00.000Z,1735929300000,3606.56,3615.89,3605.34,3608.65,1523.277229
2025-01-03T18:40:00.000Z,1735929600000,3608.62,3617.53,3606.68,3612.14,397.245785
2025-01-03T18:45:00.000Z,1735929900000,3612.28,3616.93,3610.51,3611.14,319.468846
2025-01-03T18:50:00.000Z,1735930200000,3611.16,3611.47,3599.0,3607.14,586.445299
2025-01-03T18:55:00.000Z,1735930500000,3607.13,3607.16,3601.25,3605.29,683.48968
2025-01-03T19:00:00.000Z,1735930800000,3605.29,3609.0,3602.05,3607.8,621.583652
2025-01-03T19:05:00.000Z,1735931100000,3607.46,3617.89,3606.0,3613.97,717.177066
2025-01-03T19:10:00.000Z,1735931400000,3613.5,3623.11,3613.0,3620.01,497.820877
2025-01-03T19:15:00.000Z,1735931700000,3620.51,3626.0,3620.0,3622.91,752.366774
2025-01-03T19:20:00.000Z,1735932000000,3623.17,3625.8,3615.75,3616.5,912.391371
2025-01-03T19:25:00.000Z,1735932300000,3616.43,3621.0,3616.4,3621.0,493.996009
2025-01-03T19:30:00.000Z,1735932600000,3621.0,3626.56,3618.63,3622.22,468.44514
2025-01-03T19:35:00.000Z,1735932900000,3622.0,3624.84,3618.0,3623.27,384.592977
2025-01-03T19:40:00.000Z,1735933200000,3623.26,3630.56,3622.0,3622.0,483.671868
2025-01-03T19:45:00.000Z,1735933500000,3621.63,3623.81,3617.76,3620.23,332.432386
2025-01-03T19:50:00.000Z,1735933800000,3620.23,3622.45,3616.14,3620.86,294.259088
2025-01-03T19:55:00.000Z,1735934100000,3620.92,3624.35,3620.18,3622.81,301.36
2025-01-03T20:00:00.000Z,1735934400000,3622.86,3623.76,3616.0,3616.38,322.989282
2025-01-03T20:05:00.000Z,1735934700000,3616.38,3618.0,3610.11,3610.79,483.666631
2025-01-03T20:10:00.000Z,1735935000000,3611.22,3611.99,3600.2,3609.15,831.643553
2025-01-03T20:15:00.000Z,1735935300000,3609.16,3610.39,3604.28,3607.32,298.403528
2025-01-03T20:20:00.000Z,1735935600000,3607.52,3614.2,3604.0,3612.13,350.268259
2025-01-03T20:25:00.000Z,1735935900000,3612.13,3614.45,3609.37,3612.32,342.619426
2025-01-03T20:30:00.000Z,1735936200000,3612.32,3612.32,3608.0,3611.99,137.468292
2025-01-03T20:35:00.000Z,1735936500000,3612.0,3613.89,3607.34,3608.03,132.184853
2025-01-03T20:40:00.000Z,1735936800000,3607.99,3608.8,3605.0,3608.47,222.878422
2025-01-03T20:45:00.000Z,1735937100000,3608.11,3610.98,3606.32,3608.51,159.303787
2025-01-03T20:50:00.000Z,1735937400000,3608.69,3609.53,3603.75,3606.0,342.321612
2025-01-03T20:55:00.000Z,1735937700000,3606.0,3606.63,3599.5,3600.56,456.450422
2025-01-03T21:00:00.000Z,1735938000000,3600.91,3603.29,3595.0,3601.0,286.705151
2025-01-03T21:05:00.000Z,1735938300000,3601.0,3610.94,3601.0,3608.35,453.288973
2025-01-03T21:10:00.000Z,1735938600000,3608.02,3608.87,3604.3,3606.63,141.093656
2025-01-03T21:15:00.000Z,1735938900000,3606.66,3610.0,3605.67,3608.93,48.595463
2025-01-03T21:20:00.000Z,1735939200000,3608.93,3612.68,3607.0,3610.99,195.301446
2025-01-03T21:25:00.000Z,1735939500000,3611.0,3615.54,3610.99,3614.0,1004.038216
2025-01-03T21:30:00.000Z,1735939800000,3614.01,3616.64,3611.06,3612.75,647.481933
2025-01-03T21:35:00.000Z,1735940100000,3612.75,3616.51,3611.31,3614.82,224.607664
2025-01-03T21:40:00.000Z,1735940400000,3614.82,3617.0,3612.61,3615.48,174.700967
2025-01-03T21:45:00.000Z,1735940700000,3615.41,3615.99,3606.42,3606.68,140.311321
2025-01-03T21:50:00.000Z,1735941000000,3606.69,3610.0,3606.0,3610.0,127.851478
2025-01-03T21:55:00.000Z,1735941300000,3609.99,3614.99,3608.02,3614.58,198.464904
2025-01-03T22:00:00.000Z,1735941600000,3614.59,3620.99,3614.37,3618.5,184.509944
2025-01-03T22:05:00.000Z,1735941900000,3618.41,3619.55,3613.75,3617.21,287.00024
2025-01-03T22:10:00.000Z,1735942200000,3617.21,3617.22,3610.08,3614.0,196.311305
2025-01-03T22:15:00.000Z,1735942500000,3613.97,3621.19,3613.15,3620.35,441.398374
2025-01-03T22:20:00.000Z,1735942800000,3620.35,3621.19,3615.39,3620.43,677.939774
2025-01-03T22:25:00.000Z,1735943100000,3620.58,3624.0,3619.71,3620.72,202.348589
2025-01-03T22:30:00.000Z,1735943400000,3620.78,3623.01,3616.45,3618.9,162.924174
2025-01-03T22:35:00.000Z,1735943700000,3618.9,3619.0,3616.18,3617.03,63.292781
2025-01-03T22:40:00.000Z,1735944000000,3617.57,3619.56,3613.0,3614.0,103.410115
2025-01-03T22:45:00.000Z,1735944300000,3614.05,3616.78,3611.7,3612.0,155.189583
2025-01-03T22:50:00.000Z,1735944600000,3612.23,3615.85,3612.23,3614.67,113.185396
2025-01-03T22:55:00.000Z,1735944900000,3614.68,3618.6,3614.41,3616.0,75.120807
2025-01-03T23:00:00.000Z,1735945200000,3616.01,3617.65,3615.0,3615.57,72.436739
2025-01-03T23:05:00.000Z,1735945500000,3615.51,3617.26,3612.0,3614.6,64.555144
2025-01-03T23:10:00.000Z,1735945800000,3614.59,3614.99,3610.16,3611.97,151.871812
2025-01-03T23:15:00.000Z,1735946100000,3611.83,3612.17,3608.02,3611.35,207.593445
2025-01-03T23:20:00.000Z,1735946400000,3611.57,3611.57,3610.0,3610.1,53.648881
2025-01-03T23:25:00.000Z,1735946700000,3610.11,3610.45,3607.0,3607.53,88.850389
2025-01-03T23:30:00.000Z,1735947000000,3607.53,3608.67,3603.22,3607.84,605.531696
2025-01-03T23:35:00.000Z,1735947300000,3607.85,3608.74,3605.51,3605.51,105.452628
2025-01-03T23:40:00.000Z,1735947600000,3605.33,3610.98,3604.45,3609.01,327.293936
2025-01-03T23:45:00.000Z,1735947900000,3609.01,3609.54,3605.13,3606.01,245.145689
2025-01-03T23:50:00.000Z,1735948200000,3606.0,3606.36,3605.37,3606.21,119.608689
2025-01-03T23:55:00.000Z,1735948500000,3605.98,3609.56,3605.28,3609.19,76.734531
2025-01-04T00:00:00.000Z,1735948800000,3609.26,3610.97,3607.95,3609.6,155.773622
2025-01-04T00:05:00.000Z,1735949100000,3609.6,3610.0,3604.21,3605.84,258.104477
2025-01-04T00:10:00.000Z,1735949400000,3605.83,3609.22,3604.03,3609.22,90.062056
2025-01-04T00:15:00.000Z,1735949700000,3609.22,3617.16,3609.22,3616.01,192.288133
2025-01-04T00:20:00.000Z,1735950000000,3616.0,3621.0,3615.63,3618.94,189.604075
2025-01-04T00:25:00.000Z,1735950300000,3618.94,3618.94,3614.26,3616.99,110.219937
2025-01-04T00:30:00.000Z,1735950600000,3616.99,3617.0,3612.66,3612.97,64.357613
2025-01-04T00:35:00.000Z,1735950900000,3612.97,3612.98,3605.03,3605.55,244.760519
2025-01-04T00:40:00.000Z,1735951200000,3605.83,3609.0,3604.0,3607.5,266.26806
2025-01-04T00:45:00.000Z,1735951500000,3607.5,3609.0,3603.2,3603.82,109.272146
2025-01-04T00:50:00.000Z,1735951800000,3603.61,3605.76,3602.0,3604.99,222.371587
2025-01-04T00:55:00.000Z,1735952100000,3604.99,3605.45,3602.26,3602.64,58.536813
2025-01-04T01:00:00.000Z,1735952400000,3602.65,3604.44,3596.74,3596.76,267.512529
2025-01-04T01:05:00.000Z,1735952700000,3596.76,3597.99,3588.79,3590.06,689.805542
2025-01-04T01:10:00.000Z,1735953000000,3590.36,3591.43,3583.25,3586.56,565.644837
2025-01-04T01:15:00.000Z,1735953300000,3586.57,3590.99,3582.58,3589.75,502.811905
2025-01-04T01:20:00.000Z,1735953600000,3590.06,3597.0,3588.06,3596.97,222.677659
2025-01-04T01:25:00.000Z,1735953900000,3596.62,3597.3,3593.3,3594.23,265.257567
2025-01-04T01:30:00.000Z,1735954200000,3594.42,3594.59,3590.44,3592.83,298.326968
2025-01-04T01:35:00.000Z,1735954500000,3592.99,3595.8,3590.41,3593.13,171.966693
2025-01-04T01:40:00.000Z,1735954800000,3593.11,3594.31,3591.1,3593.99,55.023909
2025-01-04T01:45:00.000Z,1735955100000,3593.97,3594.79,3592.0,3592.36,121.998384
2025-01-04T01:50:00.000Z,1735955400000,3592.36,3597.0,3591.52,3596.96,161.220599
2025-01-04T01:55:00.000Z,1735955700000,3596.96,3599.0,3596.34,3596.5,175.651016
2025-01-04T02:00:00.000Z,1735956000000,3596.5,3598.0,3593.54,3593.94,149.644936
2025-01-04T02:05:00.000Z,1735956300000,3593.94,3593.94,3588.0,3589.7,171.382457
2025-01-04T02:10:00.000Z,1735956600000,3589.46,3593.05,3588.39,3591.34,205.07576
2025-01-04T02:15:00.000Z,1735956900000,3591.34,3593.0,3590.0,3590.01,36.715785
2025-01-04T02:20:00.000Z,1735957200000,3590.0,3590.0,3586.66,3588.28,234.482193
2025-01-04T02:25:00.000Z,1735957500000,3588.28,3588.28,3583.43,3585.95,112.907508
2025-01-04T02:30:00.000Z,1735957800000,3585.96,3589.53,3583.0,3589.17,113.342178
2025-01-04T02:35:00.000Z,1735958100000,3589.07,3595.34,3589.07,3593.18,185.988223
2025-01-04T02:40:00.000Z,1735958400000,3593.18,3593.18,3590.63,3592.44,52.217905
2025-01-04T02:45:00.000Z,1735958700000,3592.73,3597.0,3592.73,3595.14,185.638115
2025-01-04T02:50:00.000Z,1735959000000,3594.9,3600.46,3594.9,3599.38,300.28592
2025-01-04T02:55:00.000Z,1735959300000,3599.38,3599.6,3595.01,3596.6,267.601932
2025-01-04T03:00:00.000Z,1735959600000,3596.59,3596.74,3594.42,3595.32,467.752652
2025-01-04T03:05:00.000Z,1735959900000,3595.32,3600.97,3591.66,3591.93,221.780939
2025-01-04T03:10:00.000Z,1735960200000,3591.66,3597.44,3591.15,3597.44,126.457606
2025-01-04T03:15:00.000Z,1735960500000,3597.47,3597.99,3593.02,3593.29,146.106636
2025-01-04T03:20:00.000Z,1735960800000,3593.48,3594.0,3592.01,3593.82,437.329442
2025-01-04T03:25:00.000Z,1735961100000,3593.82,3594.6,3591.32,3593.88,112.883158
2025-01-04T03:30:00.000Z,1735961400000,3593.89,3596.0,3591.28,3595.71,73.148761
2025-01-04T03:35:00.000Z,1735961700000,3595.71,3599.7,3595.71,3596.51,108.062973
2025-01-04T03:40:00.000Z,1735962000000,3596.73,3597.97,3594.47,3597.45,109.249696
2025-01-04T03:45:00.000Z,1735962300000,3597.44,3599.0,3594.47,3595.25,136.016138
2025-01-04T03:50:00.000Z,1735962600000,3595.44,3597.0,3595.0,3596.28,83.18103
2025-01-04T03:55:00.000Z,1735962900000,3596.29,3598.0,3595.88,3598.0,108.88289
2025-01-04T04:00:00.000Z,1735963200000,3598.0,3598.0,3588.23,3589.0,292.612028
2025-01-04T04:05:00.000Z,1735963500000,3589.3,3591.92,3588.14,3589.46,168.381513
2025-01-04T04:10:00.000Z,1735963800000,3589.57,3592.21,3589.01,3591.92,146.875283
2025-01-04T04:15:00.000Z,1735964100000,3592.0,3593.68,3591.01,3591.68,107.708569
2025-01-04T04:20:00.000Z,1735964400000,3591.69,3592.99,3590.51,3591.73,112.730887
2025-01-04T04:25:00.000Z,1735964700000,3591.69,3591.98,3588.0,3588.11,224.215719
2025-01-04T04:30:00.000Z,1735965000000,3588.01,3588.66,3584.38,3587.98,297.184028
2025-01-04T04:35:00.000Z,1735965300000,3587.99,3588.29,3584.22,3585.61,264.808666
2025-01-04T04:40:00.000Z,1735965600000,3585.42,3590.75,3585.42,3590.14,195.632379
2025-01-04T04:45:00.000Z,1735965900000,3590.11,3590.39,3586.53,3589.5,156.859245
2025-01-04T04:50:00.000Z,1735966200000,3589.5,3589.85,3587.5,3589.06,121.94684
2025-01-04T04:55:00.000Z,1735966500000,3589.08,3591.96,3588.0,3591.73,212.803271
2025-01-04T05:00:00.000Z,1735966800000,3591.65,3592.0,3588.0,3588.05,59.576646
2025-01-04T05:05:00.000Z,1735967100000,3588.05,3589.67,3587.57,3587.58,117.690003
2025-01-04T05:10:00.000Z,1735967400000,3587.58,3589.0,3587.0,3588.97,49.216221
2025-01-04T05:15:00.000Z,1735967700000,3588.98,3591.26,3588.97,3590.96,55.101693
2025-01-04T05:20:00.000Z,1735968000000,3590.96,3595.0,3590.48,3592.33,374.19778
2025-01-04T05:25:00.000Z,1735968300000,3592.33,3594.96,3591.98,3594.16,273.814509
2025-01-04T05:30:00.000Z,1735968600000,3594.3,3595.46,3593.0,3594.15,281.348941
2025-01-04T05:35:00.000Z,1735968900000,3594.22,3595.37,3592.17,3594.99,225.221262
2025-01-04T05:40:00.000Z,1735969200000,3594.92,3596.25,3594.29,3594.72,218.129897
2025-01-04T05:45:00.000Z,1735969500000,3594.72,3594.72,3591.77,3591.88,227.263038
2025-01-04T05:50:00.000Z,1735969800000,3591.88,3592.17,3588.48,3590.8,291.744589
2025-01-04T05:55:00.000Z,1735970100000,3590.8,3597.93,3590.5,3596.27,229.207792
2025-01-04T06:00:00.000Z,1735970400000,3596.27,3598.66,3596.0,3597.55,209.212252
2025-01-04T06:05:00.000Z,1735970700000,3597.34,3599.63,3595.25,3597.4,83.931817
2025-01-04T06:10:00.000Z,1735971000000,3597.4,3605.0,3596.57,3603.19,422.483308
2025-01-04T06:15:00.000Z,1735971300000,3603.2,3607.48,3601.31,3602.32,303.448297
2025-01-04T06:20:00.000Z,1735971600000,3602.03,3602.52,3599.22,3601.56,148.032229
2025-01-04T06:25:00.000Z,1735971900000,3601.78,3604.0,3601.28,3601.68,40.848073
2025-01-04T06:30:00.000Z,1735972200000,3601.67,3601.91,3598.03,3598.7,52.243973
2025-01-04T06:35:00.000Z,1735972500000,3598.7,3600.65,3598.11,3599.18,38.066743
2025-01-04T06:40:00.000Z,1735972800000,3599.18,3599.42,3597.0,3598.14,109.006822
2025-01-04T06:45:00.000Z,1735973100000,3598.14,3598.99,3595.0,3598.99,151.215583
2025-01-04T06:50:00.000Z,1735973400000,3598.99,3602.0,3598.34,3602.0,46.192869
2025-01-04T06:55:00.000Z,1735973700000,3602.0,3602.46,3599.64,3600.09,56.043132
2025-01-04T07:00:00.000Z,1735974000000,3600.32,3600.93,3598.75,3598.79,260.546517
2025-01-04T07:05:00.000Z,1735974300000,3598.79,3602.0,3598.2,3601.93,274.451027
2025-01-04T07:10:00.000Z,1735974600000,3601.94,3610.0,3601.94,3607.34,423.063589
2025-01-04T07:15:00.000Z,1735974900000,3607.67,3609.85,3603.0,3604.99,354.02144
2025-01-04T07:20:00.000Z,1735975200000,3604.99,3604.99,3599.0,3600.65,345.443519
2025-01-04T07:25:00.000Z,1735975500000,3600.66,3604.33,3600.0,3604.07,209.964026
2025-01-04T07:30:00.000Z,1735975800000,3604.07,3605.0,3602.22,3602.44,289.089409
2025-01-04T07:35:00.000Z,1735976100000,3602.44,3603.51,3601.98,3602.0,416.944084
2025-01-04T07:40:00.000Z,1735976400000,3602.0,3603.46,3601.11,3603.3,435.713233
2025-01-04T07:45:00.000Z,1735976700000,3603.23,3604.0,3598.0,3598.6,482.444551
2025-01-04T07:50:00.000Z,1735977000000,3598.61,3599.35,3595.36,3595.36,478.881198
2025-01-04T07:55:00.000Z,1735977300000,3595.49,3595.66,3593.0,3593.91,592.991739
2025-01-04T08:00:00.000Z,1735977600000,3593.91,3598.0,3593.15,3596.1,453.966173
2025-01-04T08:05:00.000Z,1735977900000,3596.1,3600.39,3592.0,3600.39,311.132207
2025-01-04T08:10:00.000Z,1735978200000,3600.39,3603.7,3599.01,3603.18,147.814231
2025-01-04T08:15:00.000Z,1735978500000,3603.19,3603.19,3598.27,3601.69,175.776763
2025-01-04T08:20:00.000Z,1735978800000,3601.69,3601.69,3594.0,3595.93,129.005438
2025-01-04T08:25:00.000Z,1735979100000,3595.93,3596.0,3590.01,3595.89,259.757733
2025-01-04T08:30:00.000Z,1735979400000,3595.65,3601.39,3594.98,3597.01,322.706855
2025-01-04T08:35:00.000Z,1735979700000,3597.01,3600.95,3593.33,3593.33,185.344666
2025-01-04T08:40:00.000Z,1735980000000,3593.33,3595.99,3591.0,3591.0,88.878697
2025-01-04T08:45:00.000Z,1735980300000,3591.01,3591.83,3586.0,3587.59,318.676421
2025-01-04T08:50:00.000Z,1735980600000,3587.83,3590.6,3586.18,3586.85,247.588424
2025-01-04T08:55:00.000Z,1735980900000,3587.05,3588.66,3585.16,3585.26,206.468568
2025-01-04T09:00:00.000Z,1735981200000,3585.24,3589.56,3585.01,3588.0,89.222479
2025-01-04T09:05:00.000Z,1735981500000,3588.0,3590.3,3584.74,3585.75,274.687733
2025-01-04T09:10:00.000Z,1735981800000,3585.75,3586.4,3584.0,3585.74,66.502691
2025-01-04T09:15:00.000Z,1735982100000,3585.75,3594.37,3585.75,3594.02,415.343244
2025-01-04T09:20:00.000Z,1735982400000,3594.01,3595.78,3591.49,3594.0,90.3842
2025-01-04T09:25:00.000Z,1735982700000,3594.0,3595.75,3592.79,3593.93,460.287193
2025-01-04T09:30:00.000Z,1735983000000,3594.18,3594.5,3592.0,3592.94,149.926333
2025-01-04T09:35:00.000Z,1735983300000,3592.94,3592.94,3589.85,3590.28,38.84928
2025-01-04T09:40:00.000Z,1735983600000,3590.29,3592.0,3589.85,3591.99,69.602307
2025-01-04T09:45:00.000Z,1735983900000,3591.99,3591.99,3584.11,3585.7,503.560572
2025-01-04T09:50:00.000Z,1735984200000,3585.79,3589.42,3585.52,3588.22,48.417508
2025-01-04T09:55:00.000Z,1735984500000,3588.58,3589.42,3587.2,3589.42,115.835339
2025-01-04T10:00:00.000Z,1735984800000,3589.42,3592.76,3587.0,3587.2,117.933223
2025-01-04T10:05:00.000Z,1735985100000,3587.2,3587.24,3578.2,3579.95,258.5477
2025-01-04T10:10:00.000Z,1735985400000,3579.63,3581.0,3575.01,3580.99,307.149282
2025-01-04T10:15:00.000Z,1735985700000,3580.99,3583.33,3576.79,3577.2,77.789356
2025-01-04T10:20:00.000Z,1735986000000,3577.2,3578.44,3572.46,3578.44,262.249939
2025-01-04T10:25:00.000Z,1735986300000,3578.14,3581.49,3578.02,3580.5,86.68258
