datetime,timestamp,open,high,low,close,volume
2025-02-02T14:00:00.000Z,1738504800000,3087.66,3102.0,3082.07,3086.71,4985.059012
2025-02-02T15:00:00.000Z,1738508400000,3086.23,3086.48,3061.24,3080.8,3013.027231
2025-02-02T16:00:00.000Z,1738512000000,3080.9,3081.81,3003.31,3015.79,13541.023425
2025-02-02T17:00:00.000Z,1738515600000,3015.98,3036.82,2951.8,2973.15,30659.830618
2025-02-02T18:00:00.000Z,1738519200000,2973.29,2990.44,2916.33,2928.45,20488.900182
2025-02-02T19:00:00.000Z,1738522800000,2928.41,2983.49,2894.0,2958.99,20012.250304
2025-02-02T20:00:00.000Z,1738526400000,2959.19,2986.96,2943.4,2950.57,6607.308693
2025-02-02T21:00:00.000Z,1738530000000,2950.51,2956.71,2896.29,2907.99,8544.512938
2025-02-02T22:00:00.000Z,1738533600000,2907.91,2937.48,2739.56,2875.2,50053.81738
2025-02-02T23:00:00.000Z,1738537200000,2874.97,2874.97,2777.94,2869.91,34458.950544
2025-02-03T00:00:00.000Z,1738540800000,2870.04,2872.99,2768.41,2823.31,37799.136797
2025-02-03T01:00:00.000Z,1738544400000,2823.51,2843.99,2376.39,2492.26,212187.695403
2025-02-03T02:00:00.000Z,1738548000000,2491.71,2561.84,2100.0,2486.47,310046.156163
2025-02-03T03:00:00.000Z,1738551600000,2486.53,2543.96,2478.72,2527.01,62730.512113
2025-02-03T04:00:00.000Z,1738555200000,2527.01,2565.91,2449.5,2452.99,42306.841574
2025-02-03T05:00:00.000Z,1738558800000,2453.18,2516.99,2447.37,2514.64,32525.960834
2025-02-03T06:00:00.000Z,1738562400000,2514.61,2536.93,2483.36,2525.36,21011.247032
2025-02-03T07:00:00.000Z,1738566000000,2525.2,2631.97,2520.51,2621.58,36543.710066
2025-02-03T08:00:00.000Z,1738569600000,2621.58,2621.79,2525.02,2572.3,35593.08305
2025-02-03T09:00:00.000Z,1738573200000,2572.5,2616.2,2557.85,2571.0,39624.203956
2025-02-03T10:00:00.000Z,1738576800000,2571.39,2615.0,2562.89,2610.7,29983.235796
2025-02-03T11:00:00.000Z,1738580400000,2610.7,2612.48,2576.6,2581.03,19432.408535
2025-02-03T12:00:00.000Z,1738584000000,2581.21,2635.76,2574.09,2580.01,30572.412642
2025-02-03T13:00:00.000Z,1738587600000,2580.1,2596.0,2546.73,2576.31,23534.559065
2025-02-03T14:00:00.000Z,1738591200000,2576.8,2647.0,2529.32,2620.12,92126.866126
2025-02-03T15:00:00.000Z,1738594800000,2620.11,2727.91,2600.0,2700.71,74603.289181
2025-02-03T16:00:00.000Z,1738598400000,2700.41,2733.33,2677.95,2706.0,27207.715992
2025-02-03T17:00:00.000Z,1738602000000,2706.0,2718.2,2667.4,2707.2,19751.177878
2025-02-03T18:00:00.000Z,1738605600000,2707.06,2735.56,2697.11,2732.69,11860.406503
2025-02-03T19:00:00.000Z,1738609200000,2732.38,2770.2,2728.01,2764.19,14254.820579
2025-02-03T20:00:00.000Z,1738612800000,2764.39,2764.69,2695.36,2703.97,12515.072939
2025-02-03T21:00:00.000Z,1738616400000,2704.59,2819.0,2700.01,2817.56,15199.319954
2025-02-03T22:00:00.000Z,1738620000000,2817.61,2920.0,2809.78,2869.13,44773.389808
2025-02-03T23:00:00.000Z,1738623600000,2869.35,2893.33,2852.72,2879.38,11148.431822
2025-02-04T00:00:00.000Z,1738627200000,2879.28,2888.72,2838.57,2840.9,15699.272055
2025-02-04T01:00:00.000Z,1738630800000,2840.9,2861.35,2834.02,2853.3,9529.201697
2025-02-04T02:00:00.000Z,1738634400000,2853.62,2858.47,2800.33,2801.46,13239.42981
2025-02-04T03:00:00.000Z,1738638000000,2801.47,2815.77,2791.71,2810.7,18407.137535
2025-02-04T04:00:00.000Z,1738641600000,2810.61,2837.87,2794.21,2800.62,13875.674322
2025-02-04T05:00:00.000Z,1738645200000,2800.38,2805.11,2662.5,2691.01,55519.110434
2025-02-04T06:00:00.000Z,1738648800000,2691.2,2732.66,2691.2,2727.6,18505.82842
2025-02-04T07:00:00.000Z,1738652400000,2727.51,2735.18,2686.05,2703.75,15886.973641
2025-02-04T08:00:00.000Z,1738656000000,2703.76,2725.0,2677.0,2698.8,16410.036727
2025-02-04T09:00:00.000Z,1738659600000,2698.75,2717.84,2691.58,2695.21,9527.724244
2025-02-04T10:00:00.000Z,1738663200000,2695.2,2759.05,2694.0,2750.32,13250.721658
2025-02-04T11:00:00.000Z,1738666800000,2750.15,2789.48,2748.57,2758.11,13209.56526
2025-02-04T12:00:00.000Z,1738670400000,2758.53,2821.2,2757.5,2804.79,9837.166837
2025-02-04T13:00:00.000Z,1738674000000,2805.19,2836.26,2790.59,2795.91,10447.867694
2025-02-04T14:00:00.000Z,1738677600000,2795.71,2845.65,2775.71,2818.03,17005.38512
2025-02-04T15:00:00.000Z,1738681200000,2817.86,2827.61,2730.59,2777.21,23337.71536
2025-02-04T16:00:00.000Z,1738684800000,2777.21,2806.18,2765.0,2790.52,8940.949332
2025-02-04T17:00:00.000Z,1738688400000,2790.78,2843.16,2784.37,2815.51,17708.524948
2025-02-04T18:00:00.000Z,1738692000000,2815.5,2835.42,2795.03,2830.21,4448.770818
2025-02-04T19:00:00.000Z,1738695600000,2830.2,2869.58,2770.31,2771.12,19468.693298
2025-02-04T20:00:00.000Z,1738699200000,2771.27,2794.26,2721.25,2733.08,16238.723212
2025-02-04T21:00:00.000Z,1738702800000,2733.1,2734.2,2637.14,2639.6,21248.348883
2025-02-04T22:00:00.000Z,1738706400000,2639.79,2700.05,2632.85,2683.9,12441.016908
2025-02-04T23:00:00.000Z,1738710000000,2684.0,2747.79,2676.28,2731.55,10326.685014
2025-02-05T00:00:00.000Z,1738713600000,2731.63,2746.32,2712.2,2729.5,6471.640169
2025-02-05T01:00:00.000Z,1738717200000,2729.33,2769.9,2715.0,2721.88,9076.316362
2025-02-05T02:00:00.000Z,1738720800000,2721.89,2750.8,2698.85,2740.22,11811.586122
2025-02-05T03:00:00.000Z,1738724400000,2740.1,2749.98,2718.0,2720.58,5256.67785
2025-02-05T04:00:00.000Z,1738728000000,2720.35,2737.9,2712.54,2729.33,3765.78421
2025-02-05T05:00:00.000Z,1738731600000,2729.33,2788.39,2708.6,2784.95,11687.047002
2025-02-05T06:00:00.000Z,1738735200000,2784.17,2785.56,2738.24,2744.6,10649.892866
2025-02-05T07:00:00.000Z,1738738800000,2744.6,2775.24,2735.3,2759.23,10125.918173
2025-02-05T08:00:00.000Z,1738742400000,2759.22,2782.28,2753.9,2773.6,10499.133825
2025-02-05T09:00:00.000Z,1738746000000,2773.6,2793.61,2747.2,2759.21,12689.497979
2025-02-05T10:00:00.000Z,1738749600000,2758.93,2787.85,2756.04,2779.41,8849.603609
2025-02-05T11:00:00.000Z,1738753200000,2779.42,2818.93,2779.42,2800.68,13965.141749
2025-02-05T12:00:00.000Z,1738756800000,2800.68,2812.12,2783.33,2787.57,8023.173789
2025-02-05T13:00:00.000Z,1738760400000,2787.6,2821.0,2784.21,2818.9,11492.326892
2025-02-05T14:00:00.000Z,1738764000000,2818.9,2828.53,2772.55,2786.55,14368.370381
2025-02-05T15:00:00.000Z,1738767600000,2786.55,2800.84,2757.61,2773.24,12204.400213
2025-02-05T16:00:00.000Z,1738771200000,2773.21,2784.63,2734.25,2771.52,11155.725732
2025-02-05T17:00:00.000Z,1738774800000,2771.55,2781.26,2730.12,2740.29,10141.949468
2025-02-05T18:00:00.000Z,1738778400000,2740.41,2755.76,2715.29,2723.42,9657.1975
2025-02-05T19:00:00.000Z,1738782000000,2723.2,2787.36,2716.47,2775.9,8407.887358
2025-02-05T20:00:00.000Z,1738785600000,2775.9,2783.9,2743.61,2763.42,4683.069834
2025-02-05T21:00:00.000Z,1738789200000,2763.47,2792.52,2758.21,2787.1,4092.921374
2025-02-05T22:00:00.000Z,1738792800000,2787.09,2803.33,2738.98,2759.99,7227.595187
2025-02-05T23:00:00.000Z,1738796400000,2759.66,2793.97,2755.45,2788.22,7778.8846
2025-02-06T00:00:00.000Z,1738800000000,2788.22,2798.73,2761.13,2768.22,5301.35132
2025-02-06T01:00:00.000Z,1738803600000,2768.4,2812.7,2755.82,2790.51,5922.222037
2025-02-06T02:00:00.000Z,1738807200000,2790.3,2817.21,2786.38,2807.45,8413.927518
2025-02-06T03:00:00.000Z,1738810800000,2807.45,2819.41,2790.11,2806.3,6892.832485
2025-02-06T04:00:00.000Z,1738814400000,2806.15,2831.86,2805.84,2820.59,5627.702215
2025-02-06T05:00:00.000Z,1738818000000,2820.59,2849.68,2820.5,2832.09,5365.115779
2025-02-06T06:00:00.000Z,1738821600000,2832.09,2856.25,2823.02,2853.49,8351.426719
2025-02-06T07:00:00.000Z,1738825200000,2853.16,2855.0,2826.18,2831.68,3942.906515
2025-02-06T08:00:00.000Z,1738828800000,2831.67,2845.51,2823.76,2829.39,4038.800486
2025-02-06T09:00:00.000Z,1738832400000,2829.4,2857.95,2826.13,2851.51,14033.006896
2025-02-06T10:00:00.000Z,1738836000000,2851.5,2854.9,2818.52,2828.81,6546.485923
2025-02-06T11:00:00.000Z,1738839600000,2828.8,2831.29,2793.36,2804.01,11486.170996
2025-02-06T12:00:00.000Z,1738843200000,2804.01,2807.79,2767.33,2771.1,8193.380653
2025-02-06T13:00:00.000Z,1738846800000,2771.3,2800.0,2768.62,2791.96,5537.2949
2025-02-06T14:00:00.000Z,1738850400000,2792.17,2796.63,2737.66,2748.41,16526.08764
2025-02-06T15:00:00.000Z,1738854000000,2748.35,2760.82,2683.74,2705.8,17448.295337
2025-02-06T16:00:00.000Z,1738857600000,2705.71,2724.44,2695.24,2708.3,10652.051207
2025-02-06T17:00:00.000Z,1738861200000,2708.31,2719.93,2696.55,2700.19,13250.306484
2025-02-06T18:00:00.000Z,1738864800000,2700.35,2712.15,2673.03,2694.0,11009.509036
2025-02-06T19:00:00.000Z,1738868400000,2693.83,2726.8,2680.11,2689.91,6279.518205
2025-02-06T20:00:00.000Z,1738872000000,2689.71,2725.68,2685.72,2723.19,3185.79827
2025-02-06T21:00:00.000Z,1738875600000,2723.0,2723.54,2674.67,2709.5,5123.400258
2025-02-06T22:00:00.000Z,1738879200000,2709.8,2710.0,2655.18,2700.49,6667.935272
2025-02-06T23:00:00.000Z,1738882800000,2700.4,2702.8,2667.13,2686.92,3995.593845
2025-02-07T00:00:00.000Z,1738886400000,2686.8,2715.88,2679.3,2687.85,5663.257706
2025-02-07T01:00:00.000Z,1738890000000,2687.5,2740.62,2686.93,2717.42,8823.578583
2025-02-07T02:00:00.000Z,1738893600000,2717.41,2734.7,2713.06,2725.09,6084.474601
2025-02-07T03:00:00.000Z,1738897200000,2725.09,2736.65,2703.5,2715.9,3663.49791
2025-02-07T04:00:00.000Z,1738900800000,2715.9,2731.0,2713.4,2720.75,2925.05798
2025-02-07T05:00:00.000Z,1738904400000,2720.8,2727.66,2705.01,2714.03,5164.309308
2025-02-07T06:00:00.000Z,1738908000000,2714.04,2715.6,2668.11,2696.35,9712.640325
2025-02-07T07:00:00.000Z,1738911600000,2696.43,2730.0,2695.67,2713.5,7821.896588
2025-02-07T08:00:00.000Z,1738915200000,2713.51,2744.62,2705.3,2729.49,5961.43894
2025-02-07T09:00:00.000Z,1738918800000,2729.7,2741.9,2726.21,2738.83,4262.23673
2025-02-07T10:00:00.000Z,1738922400000,2738.83,2753.87,2736.37,2742.71,3326.337106
2025-02-07T11:00:00.000Z,1738926000000,2743.0,2764.52,2739.08,2762.6,4521.945196
2025-02-07T12:00:00.000Z,1738929600000,2762.51,2771.84,2746.71,2757.6,5420.533723
2025-02-07T13:00:00.000Z,1738933200000,2757.6,2780.46,2721.8,2776.09,18139.589746
2025-02-07T14:00:00.000Z,1738936800000,2776.08,2797.91,2764.09,2783.19,11479.996243
2025-02-07T15:00:00.000Z,1738940400000,2783.19,2783.24,2710.35,2722.06,22619.99118
2025-02-07T16:00:00.000Z,1738944000000,2722.07,2727.99,2691.17,2693.69,9060.902829
2025-02-07T17:00:00.000Z,1738947600000,2693.69,2699.33,2660.67,2679.53,12966.796868
2025-02-07T18:00:00.000Z,1738951200000,2680.0,2703.71,2676.6,2678.61,5853.137942
2025-02-07T19:00:00.000Z,1738954800000,2678.6,2679.96,2656.0,2659.2,5299.699616
2025-02-07T20:00:00.000Z,1738958400000,2659.11,2661.84,2579.05,2587.42,16858.541083
2025-02-07T21:00:00.000Z,1738962000000,2587.64,2610.26,2576.0,2587.49,8163.06235
2025-02-07T22:00:00.000Z,1738965600000,2587.66,2591.96,2562.12,2583.81,9609.23378
2025-02-07T23:00:00.000Z,1738969200000,2583.81,2626.29,2578.42,2622.2,6472.377762
2025-02-08T00:00:00.000Z,1738972800000,2622.21,2667.59,2615.7,2646.79,7837.855116
2025-02-08T01:00:00.000Z,1738976400000,2646.79,2646.79,2627.57,2630.3,5139.452832
2025-02-08T02:00:00.000Z,1738980000000,2630.31,2643.63,2623.05,2640.89,3918.638189
2025-02-08T03:00:00.000Z,1738983600000,2640.9,2656.62,2635.66,2641.66,2828.835874
2025-02-08T04:00:00.000Z,1738987200000,2641.66,2649.09,2630.93,2633.91,1814.78492
2025-02-08T05:00:00.000Z,1738990800000,2633.91,2636.29,2615.02,2620.39,4572.095302
2025-02-08T06:00:00.000Z,1738994400000,2620.21,2632.37,2608.31,2615.99,3533.790808
2025-02-08T07:00:00.000Z,1738998000000,2616.13,2638.31,2594.72,2629.71,9023.528661
2025-02-08T08:00:00.000Z,1739001600000,2629.71,2632.79,2605.81,2606.33,3063.509398
2025-02-08T09:00:00.000Z,1739005200000,2606.51,2619.64,2606.51,2619.2,6177.414453
2025-02-08T10:00:00.000Z,1739008800000,2619.19,2630.99,2613.14,2617.95,2762.270001
2025-02-08T11:00:00.000Z,1739012400000,2617.94,2621.19,2601.13,2613.71,5217.119897
2025-02-08T12:00:00.000Z,1739016000000,2613.62,2620.66,2599.2,2604.95,5348.113811
2025-02-08T13:00:00.000Z,1739019600000,2605.09,2637.19,2604.03,2621.35,7415.71415
2025-02-08T14:00:00.000Z,1739023200000,2620.94,2626.67,2602.1,2616.49,5702.411608
2025-02-08T15:00:00.000Z,1739026800000,2616.5,2626.6,2588.69,2605.5,6944.352432
2025-02-08T16:00:00.000Z,1739030400000,2605.51,2614.6,2589.74,2609.52,6819.720132
2025-02-08T17:00:00.000Z,1739034000000,2609.45,2633.97,2609.41,2630.33,4197.838021
2025-02-08T18:00:00.000Z,1739037600000,2630.34,2641.68,2618.82,2631.3,2486.604427
2025-02-08T19:00:00.000Z,1739041200000,2631.18,2649.97,2627.27,2637.8,3462.424149
2025-02-08T20:00:00.000Z,1739044800000,2637.61,2642.97,2628.2,2636.07,2331.064358
2025-02-08T21:00:00.000Z,1739048400000,2636.06,2642.97,2629.12,2638.76,1662.34886
2025-02-08T22:00:00.000Z,1739052000000,2638.58,2645.9,2622.78,2626.81,2705.033618
2025-02-08T23:00:00.000Z,1739055600000,2626.8,2644.15,2626.31,2632.29,1503.429041
2025-02-09T00:00:00.000Z,1739059200000,2632.31,2641.19,2626.83,2637.4,1970.763627
2025-02-09T01:00:00.000Z,1739062800000,2637.5,2656.88,2635.33,2649.32,4721.624634
2025-02-09T02:00:00.000Z,1739066400000,2649.31,2652.65,2636.45,2639.74,3234.881673
2025-02-09T03:00:00.000Z,1739070000000,2639.65,2699.08,2634.0,2678.59,11200.808921
2025-02-09T04:00:00.000Z,1739073600000,2678.41,2678.9,2660.12,2672.8,3621.579824
2025-02-09T05:00:00.000Z,1739077200000,2672.8,2673.4,2654.36,2661.4,3899.929813
2025-02-09T06:00:00.000Z,1739080800000,2661.49,2664.7,2649.33,2663.11,1918.817772
2025-02-09T07:00:00.000Z,1739084400000,2663.31,2668.25,2658.5,2662.1,1949.622439
2025-02-09T08:00:00.000Z,1739088000000,2662.1,2673.39,2661.04,2666.98,5928.213443
2025-02-09T09:00:00.000Z,1739091600000,2667.0,2667.3,2651.07,2658.32,2925.841354
2025-02-09T10:00:00.000Z,1739095200000,2658.29,2669.34,2652.0,2661.48,2859.449784
2025-02-09T11:00:00.000Z,1739098800000,2661.49,2667.52,2652.5,2654.79,3055.20887
2025-02-09T12:00:00.000Z,1739102400000,2654.8,2662.0,2645.09,2655.53,2588.943852
2025-02-09T13:00:00.000Z,1739106000000,2655.53,2658.12,2611.11,2618.62,7428.892079
2025-02-09T14:00:00.000Z,1739109600000,2618.69,2634.35,2614.7,2627.54,4113.451986
2025-02-09T15:00:00.000Z,1739113200000,2627.42,2659.31,2627.01,2653.1,5084.425108
2025-02-09T16:00:00.000Z,1739116800000,2653.2,2666.37,2649.58,2659.27,3196.649006
2025-02-09T17:00:00.000Z,1739120400000,2659.27,2665.43,2634.2,2642.1,2768.971828
2025-02-09T18:00:00.000Z,1739124000000,2641.83,2642.38,2626.28,2636.82,2507.460908
2025-02-09T19:00:00.000Z,1739127600000,2636.7,2643.32,2616.97,2624.29,2244.347796
2025-02-09T20:00:00.000Z,1739131200000,2624.09,2649.83,2622.5,2637.5,2482.24368
2025-02-09T21:00:00.000Z,1739134800000,2637.21,2641.16,2520.12,2552.18,19192.919631
2025-02-09T22:00:00.000Z,1739138400000,2552.7,2646.96,2526.92,2616.2,13263.27436
2025-02-09T23:00:00.000Z,1739142000000,2615.79,2635.75,2606.6,2627.22,4048.379758
2025-02-10T00:00:00.000Z,1739145600000,2627.22,2658.9,2626.74,2643.0,5087.681483
2025-02-10T01:00:00.000Z,1739149200000,2642.91,2644.9,2559.86,2574.9,13093.300282
2025-02-10T02:00:00.000Z,1739152800000,2574.81,2596.74,2569.19,2589.77,7263.880082
2025-02-10T03:00:00.000Z,1739156400000,2589.48,2648.8,2584.77,2626.0,9409.144221
2025-02-10T04:00:00.000Z,1739160000000,2625.88,2641.45,2617.36,2628.7,4877.459096
2025-02-10T05:00:00.000Z,1739163600000,2628.78,2660.59,2621.01,2638.29,5492.298492
2025-02-10T06:00:00.000Z,1739167200000,2638.5,2643.02,2626.61,2636.59,2970.298131
2025-02-10T07:00:00.000Z,1739170800000,2636.6,2644.98,2628.92,2637.18,2235.379806
2025-02-10T08:00:00.000Z,1739174400000,2637.04,2652.9,2634.7,2644.81,3247.780929
2025-02-10T09:00:00.000Z,1739178000000,2644.81,2654.95,2639.27,2650.45,3214.798441
2025-02-10T10:00:00.000Z,1739181600000,2650.45,2662.77,2640.0,2647.34,5222.577954
2025-02-10T11:00:00.000Z,1739185200000,2646.97,2659.61,2639.82,2653.2,7995.882051
2025-02-10T12:00:00.000Z,1739188800000,2653.11,2662.08,2631.42,2638.81,10497.350197
2025-02-10T13:00:00.000Z,1739192400000,2638.81,2684.98,2637.0,2677.99,8940.123354
2025-02-10T14:00:00.000Z,1739196000000,2677.99,2681.1,2638.81,2650.92,8570.773773
2025-02-10T15:00:00.000Z,1739199600000,2651.01,2662.4,2643.63,2658.39,7220.774298
2025-02-10T16:00:00.000Z,1739203200000,2658.39,2676.25,2650.0,2664.73,5100.090562
2025-02-10T17:00:00.000Z,1739206800000,2664.73,2686.06,2650.68,2679.26,6797.867024
2025-02-10T18:00:00.000Z,1739210400000,2679.25,2689.78,2670.27,2683.29,4249.364975
2025-02-10T19:00:00.000Z,1739214000000,2683.3,2693.91,2667.27,2672.36,3991.463734
2025-02-10T20:00:00.000Z,1739217600000,2672.37,2686.66,2668.28,2684.69,3429.414917
2025-02-10T21:00:00.000Z,1739221200000,2684.22,2685.04,2657.2,2664.26,2021.807375
2025-02-10T22:00:00.000Z,1739224800000,2664.1,2671.44,2652.33,2658.7,2319.893893
2025-02-10T23:00:00.000Z,1739228400000,2658.13,2663.15,2651.6,2661.22,1215.551753
